EntregaID;Dia;Mes;Anio;NombreCliente;Direccion;NombreEmpleadoEntrega;PuestoEmpleadoEntrega;CiudadEntrega;NombreProducto;Descripción;Peso;TiempoEntrega;EstadoEntrega;CostoEnvio;PrecioProducto
430;Jueves;Agosto;2022;Clara López;Dirección 697;Empleado 697;Puesto 697;Cobán; Envío de equipos deportivos; Envío de equipos deportivos;1.98;16;Devolución;18.27;
243;Martes;Mayo;2023;Roberto Delgado;Dirección 698;Empleado 698;Puesto 698;Quetzaltenango; Carga industrial; Carga industrial;4.03;60;Devolución;9.89;71.87
261;Jueves;Febrero;;Luis Bravo;Dirección 699;Empleado 699;Puesto 699;Palín; Paquete pequeño; Paquete pequeño;3.13;88;Recolectado;40.6;56.89
231;Jueves;Julio;2022;Valeria Jiménez;Dirección 700;Empleado 700;Puesto 700;Amatitlán; Envío de artículos personales; Envío de artículos personales;2.54;102;Entregado;16.8;7.31
868;Jueves;Junio;2023;Marina Delgado;Dirección 701;Empleado 701;Puesto 701;Jalapa; Envío de juguetes; Envío de juguetes;6.48;84;Pendiente;40.99;71.44
860;Martes;Octubre;2022;Luis Hernández;Dirección 702;Empleado 702;Puesto 702;Santa Catarina Pinula; Bulto pesado; Bulto pesado;5.39;66;Entregado;13.72;27.2
831;Viernes;Julio;2021;Laura Ruiz;Dirección 703;Empleado 703;Puesto 703;Amatitlán; Envío de muestras; Envío de muestras;2.84;7;Recolectado;22.97;43.03
743;Sábado;Octubre;2020;Isabel Zamora;Dirección 704;Empleado 704;Puesto 704;San Pablo Jocopilas; Bulto ligero; Bulto ligero;9.72;14;Recolectado;48.71;62.7
814;Domingo;Febrero;2021;Ricardo Araya;Dirección 705;Empleado 705;Puesto 705;Guatemala City; Envío a sucursal; Envío a sucursal;1.79;17;Entregado;16.83;
731;Miércoles;Octubre;;Daniel Rodríguez;Dirección 706;Empleado 706;Puesto 706;Santa Lucía Cotzumalguapa; Envío ecológico; Envío ecológico;8.22;89;Recolectado;34.99;
372;Sábado;Diciembre;2021;Carolina Flores;Dirección 707;Empleado 707;Puesto 707;Retalhuleu; Paquete certificado; Paquete certificado;0.7;115;En Bodega;19.13;65.92
159;Domingo;Septiembre;2020;José Acosta;Dirección 708;Empleado 708;Puesto 708;San Marcos; Envío nocturno; Envío nocturno;7.97;92;Recolectado;22.03;6.92
726;Sábado;Agosto;2020;Juan Espinoza;Dirección 709;Empleado 709;Puesto 709;Sumpango; Caja de mercancía; Caja de mercancía;4.74;119;Devolución;9.52;55.76
89;Jueves;Octubre;2021;Miguel Martínez;Dirección 710;Empleado 710;Puesto 710;San Pedro Sacatepéquez;;;7.25;1;Recolectado;47.87;29
829;Domingo;Abril;2021;Gabriel Ramírez;Dirección 711;Empleado 711;Puesto 711;Santa Cruz del Quiché; Envío a sucursal; Envío a sucursal;1.25;48;En Bodega;35.8;13.13
111;Sábado;Septiembre;2022;Paula Jiménez;Dirección 712;Empleado 712;Puesto 712;San Pedro Ayampuc; Envío de artículos personales; Envío de artículos personales;3.78;50;En Bodega;41.4;27.17
475;Miércoles;Enero;2022;Carmen Díaz;Dirección 713;Empleado 713;Puesto 713;Cantel; Envío de muestras; Envío de muestras;2.66;41;Pendiente;26.53;69.67
190;Sábado;Diciembre;2022;Ana Ochoa;Dirección 714;Empleado 714;Puesto 714;Malacatán; Caja pequeña; Caja pequeña;3.14;38;Pendiente;20.79;
870;Sábado;Noviembre;2023;Manuel García;Dirección 715;Empleado 715;Puesto 715;Escuintla; Paquete de productos químicos; Paquete de productos químicos;5.86;24;Devolución;20.4;1.91
4;Jueves;Febrero;2022;Ricardo Araya;Dirección 716;Empleado 716;Puesto 716;San Benito; Caja de ropa; Caja de ropa;8.92;107;Entregado;17.44;
119;Lunes;Febrero;2023;Alejandro Hernández;Dirección 717;Empleado 717;Puesto 717;Barberena; Bulto pesado; Bulto pesado;7.36;61;Pendiente;43.96;72.93
39;Domingo;Febrero;2023;David Zamora;Dirección 718;Empleado 718;Puesto 718;Huehuetenango; Envío económico; Envío económico;0.32;114;Devolución;10.16;51.81
317;Miércoles;Junio;2020;Ana Flores;Dirección 719;Empleado 719;Puesto 719;Coatepeque; Caja de herramientas; Caja de herramientas;0.92;76;En Bodega;11.98;51.72
803;Martes;Marzo;2022;Patricia Duarte;Dirección 720;Empleado 720;Puesto 720;San Pedro Sacatepéquez; Paquete de accesorios; Paquete de accesorios;5.92;38;En Bodega;13.54;66.66
192;Viernes;Junio;2020;Laura Cordero;Dirección 721;Empleado 721;Puesto 721;San Pedro Sacatepéquez; Paquete de productos químicos; Paquete de productos químicos;2.54;21;Recolectado;29.26;10.79
307;Jueves;Octubre;2023;Patricia Flores;Dirección 722;Empleado 722;Puesto 722;Chimaltenango; Caja de ropa; Caja de ropa;8.79;58;Pendiente;30.47;53.55
633;Jueves;Diciembre;2020;José Valverde;Dirección 723;Empleado 723;Puesto 723;Coatepeque; Envío de artículos de belleza; Envío de artículos de belleza;9.44;24;Pendiente;18.15;93.1
484;Sábado;Enero;2022;Raquel Hernández;Dirección 724;Empleado 724;Puesto 724;Retalhuleu; Paquete discreto; Paquete discreto;5.54;84;Entregado;13.19;54.73
936;Lunes;Enero;2023;Javier Navarro;Dirección 725;Empleado 725;Puesto 725;La Gomera; Envío de productos de limpieza; Envío de productos de limpieza;5.83;94;En Bodega;9.74;36.67
214;Jueves;Octubre;;Alejandro López;Dirección 726;Empleado 726;Puesto 726;Cobán; Paquete de libros; Paquete de libros;8.86;27;Entregado;46.17;55.52
960;Miércoles;Noviembre;2023;Natalia Reyes;Dirección 727;Empleado 727;Puesto 727;Nahualá; Envío de productos médicos; Envío de productos médicos;5.71;65;Entregado;29.45;26.12
874;Martes;Abril;;Pedro Duarte;Dirección 728;Empleado 728;Puesto 728;San Lucas Sacatepéquez; Caja con rastreo GPS; Caja con rastreo GPS;3.11;48;Recolectado;11.98;75.59
227;Lunes;Noviembre;;Joaquín Cordero;Dirección 729;Empleado 729;Puesto 729;Quetzaltenango; Caja de tecnología; Caja de tecnología;1.11;55;Devolución;32.8;13
603;Domingo;Noviembre;2022;Andrés Pérez;Dirección 730;Empleado 730;Puesto 730;San Pedro Ayampuc; Envío de muestras; Envío de muestras;5.65;35;Entregado;29.73;41.5
213;Viernes;Junio;;Natalia Hernández;Dirección 731;Empleado 731;Puesto 731;San Pedro Ayampuc; Envío de equipos deportivos; Envío de equipos deportivos;6.33;30;Recolectado;23.68;
945;Domingo;Octubre;2020;Miguel Silva;Dirección 732;Empleado 732;Puesto 732;San Cristóbal Verapaz; Caja de muebles pequeños; Caja de muebles pequeños;5.44;52;Devolución;17.24;
804;Lunes;Agosto;2021;Gabriel Gómez;Dirección 733;Empleado 733;Puesto 733;Jacaltenango; Envío de alimentos perecederos; Envío de alimentos perecederos;9.75;114;Recolectado;48.98;
359;Miércoles;Junio;;Raquel Ramírez;Dirección 734;Empleado 734;Puesto 734;Sumpango; Envío de productos frágiles; Envío de productos frágiles;9.86;106;Entregado;24.07;83.9
860;Miércoles;Enero;;Carolina Morales;Dirección 735;Empleado 735;Puesto 735;Ostuncalco; Envío de material impreso; Envío de material impreso;7.57;52;Entregado;19.51;
576;Viernes;Agosto;2022;Lucía Acosta;Dirección 736;Empleado 736;Puesto 736;San Benito; Envío de material impreso; Envío de material impreso;2.88;47;Devolución;43.75;76.88
531;Lunes;Febrero;2020;Eduardo Rodríguez;Dirección 737;Empleado 737;Puesto 737;San Pedro Sacatepéquez; Envío internacional; Envío internacional;7.72;92;Devolución;9.22;44.41
845;Sábado;Mayo;2020;Daniel Reyes;Dirección 738;Empleado 738;Puesto 738;Antigua Guatemala; Envío de productos de limpieza; Envío de productos de limpieza;8.82;114;Pendiente;24.55;23.61
326;Jueves;Enero;2020;Rosa Peralta;Dirección 739;Empleado 739;Puesto 739;San Cristóbal Verapaz; Envío de productos médicos; Envío de productos médicos;7.74;14;Entregado;31.84;43.16
210;Lunes;Septiembre;2020;Elena Araya;Dirección 740;Empleado 740;Puesto 740;Nahualá; Envío express; Envío express;2.2;91;Recolectado;14.14;15.98
346;Sábado;Agosto;2021;Alejandro González;Dirección 741;Empleado 741;Puesto 741;Malacatán; Envío de muestras; Envío de muestras;2.08;67;Recolectado;12.23;17.49
768;Domingo;Febrero;2021;David Delgado;Dirección 742;Empleado 742;Puesto 742;Antigua Guatemala; Envío de productos frágiles; Envío de productos frágiles;4.29;27;Entregado;10.27;11.61
555;Miércoles;Mayo;;Antonia Díaz;Dirección 743;Empleado 743;Puesto 743;Quetzaltenango; Envío de juguetes; Envío de juguetes;4.32;57;Devolución;25.72;
715;Jueves;Diciembre;2022;Pedro Paredes;Dirección 744;Empleado 744;Puesto 744;San Juan Sacatepéquez; Caja de mercancía; Caja de mercancía;2.52;57;En Bodega;25.5;91.14
48;Domingo;Febrero;2023;Manuel Ramírez;Dirección 745;Empleado 745;Puesto 745;Jocotenango; Envío ecológico; Envío ecológico;9.05;2;Pendiente;12.57;33.07
343;Miércoles;Febrero;2022;Joaquín Mendoza;Dirección 746;Empleado 746;Puesto 746;Santa Catarina Pinula; Envío de alimentos perecederos; Envío de alimentos perecederos;2.99;90;Recolectado;32.63;27.61
106;Lunes;Febrero;2022;Eduardo Flores;Dirección 747;Empleado 747;Puesto 747;Chiquimula; Paquete de accesorios; Paquete de accesorios;5.39;109;Pendiente;6.73;61.25
245;Martes;Abril;;Adriana Moreno;Dirección 748;Empleado 748;Puesto 748;Villa Nueva; Paquete grande; Paquete grande;5.15;98;Recolectado;33.28;
268;Viernes;Mayo;;Francisco Silva;Dirección 749;Empleado 749;Puesto 749;Retalhuleu; Paquete sensible al calor; Paquete sensible al calor;7.53;55;Pendiente;31.07;15.45
386;Sábado;Diciembre;2020;Sofía Núñez;Dirección 750;Empleado 750;Puesto 750;Malacatán; Paquete discreto; Paquete discreto;3.38;108;Recolectado;35.26;41.14
538;Jueves;Febrero;2021;Miguel Valverde;Dirección 751;Empleado 751;Puesto 751;Barberena; Envío de juguetes; Envío de juguetes;0.82;25;En Bodega;39.94;26.2
607;Martes;Junio;2020;Marta Mendoza;Dirección 752;Empleado 752;Puesto 752;Retalhuleu; Envío marítimo; Envío marítimo;0.57;44;Pendiente;37.51;59.72
711;Jueves;Febrero;2022;Andrés Rojas;Dirección 753;Empleado 753;Puesto 753;Puerto Barrios; Caja de regalo; Caja de regalo;1.55;63;Recolectado;43.74;29.49
832;Jueves;Diciembre;2021;Francisco Quirós;Dirección 754;Empleado 754;Puesto 754;Huehuetenango; Envío urgente; Envío urgente;8.3;46;Devolución;13.66;
787;Miércoles;Junio;;Manuel Villalobos;Dirección 755;Empleado 755;Puesto 755;Totonicapán; Caja pequeña; Caja pequeña;5.63;73;Recolectado;18.59;53.52
538;Domingo;Abril;;Manuel Paredes;Dirección 756;Empleado 756;Puesto 756;San Benito; Envío nocturno; Envío nocturno;3.28;117;Devolución;8.6;81
746;Sábado;Septiembre;;Lorena Acosta;Dirección 757;Empleado 757;Puesto 757;Guatemala City; Paquete con seguimiento; Paquete con seguimiento;5.1;28;Recolectado;18.44;35.41
606;Sábado;Junio;2022;Javier Pérez;Dirección 758;Empleado 758;Puesto 758;Cobán; Carga industrial; Carga industrial;4.59;22;Entregado;44.65;89.44
352;Lunes;Octubre;2020;Ricardo Prieto;Dirección 759;Empleado 759;Puesto 759;Chicacao; Paquete de libros; Paquete de libros;8.7;33;Recolectado;47.12;90.6
913;Miércoles;Marzo;2020;Laura Martínez;Dirección 760;Empleado 760;Puesto 760;Santa Lucía Cotzumalguapa; Envío de equipos deportivos; Envío de equipos deportivos;3.76;73;Entregado;31.45;12.74
833;Jueves;Marzo;;Lorena Fernández;Dirección 761;Empleado 761;Puesto 761;Chicacao; Paquete de productos químicos; Paquete de productos químicos;3.03;2;En Bodega;40.02;68.39
457;Sábado;Marzo;2023;Javier Hernández;Dirección 762;Empleado 762;Puesto 762;Sololá; Paquete grande; Paquete grande;9.91;110;Recolectado;9.54;84.14
482;Martes;Octubre;2022;Felipe Jiménez;Dirección 763;Empleado 763;Puesto 763;Patzún; Envío de equipos deportivos; Envío de equipos deportivos;4.84;110;Devolución;37.12;27.46
930;Viernes;Octubre;2023;Natalia Núñez;Dirección 764;Empleado 764;Puesto 764;Asunción Mita; Caja pequeña; Caja pequeña;5.79;89;En Bodega;9.81;9.76
386;Miércoles;Diciembre;2020;Eduardo Castro;Dirección 765;Empleado 765;Puesto 765;Malacatán; Paquete sensible al calor; Paquete sensible al calor;2.17;98;Entregado;31.15;11.66
535;Sábado;Mayo;;Lorena Araya;Dirección 766;Empleado 766;Puesto 766;San Benito; Envío de productos electrónicos; Envío de productos electrónicos;5.54;113;Entregado;39.84;72.03
522;Domingo;Mayo;2023;Luis Moreno;Dirección 767;Empleado 767;Puesto 767;Villa Canales; Envío marítimo; Envío marítimo;5.53;29;Recolectado;27.75;66.86
227;Miércoles;Agosto;;Andrés Zamora;Dirección 768;Empleado 768;Puesto 768;Chicacao; Envío a domicilio; Envío a domicilio;6.99;94;Devolución;24.64;
521;Lunes;Septiembre;2021;Clara Ramírez;Dirección 769;Empleado 769;Puesto 769;Amatitlán; Envío a zona remota; Envío a zona remota;0.29;68;Entregado;37.69;88.83
566;Domingo;Diciembre;2021;Clara Jiménez;Dirección 770;Empleado 770;Puesto 770;Jocotenango; Caja pequeña; Caja pequeña;0.49;89;Pendiente;22.44;
132;Viernes;Abril;2022;Sebastián Cordero;Dirección 771;Empleado 771;Puesto 771;Asunción Mita;;;6.4;36;Pendiente;24.97;
106;Viernes;Abril;2021;Sebastián Zamora;Dirección 772;Empleado 772;Puesto 772;San Pablo Jocopilas; Paquete con seguro; Paquete con seguro;6.59;76;Devolución;5.63;68.39
739;Sábado;Febrero;2020;Sofía Morales;Dirección 773;Empleado 773;Puesto 773;Mixco; Paquete de productos químicos; Paquete de productos químicos;4.28;54;Recolectado;9.45;16.91
44;Domingo;Enero;2020;Raquel Pérez;Dirección 774;Empleado 774;Puesto 774;San Pedro Ayampuc; Envío de documentos; Envío de documentos;4.95;51;Devolución;20.7;95.31
717;Domingo;Marzo;2020;Óscar Rojas;Dirección 775;Empleado 775;Puesto 775;Villa Canales; Envío de productos frágiles; Envío de productos frágiles;2.54;1;Entregado;5.33;83.13
7;Jueves;Septiembre;2021;Elena Jiménez;Dirección 776;Empleado 776;Puesto 776;San Pedro Sacatepéquez; Envío de equipos deportivos; Envío de equipos deportivos;7.36;76;Devolución;40.5;
115;Viernes;Junio;2021;Carolina Ochoa;Dirección 777;Empleado 777;Puesto 777;Chicacao; Envío marítimo; Envío marítimo;1.84;40;Entregado;42.12;58.47
732;Martes;Marzo;2020;Marcela Gómez;Dirección 778;Empleado 778;Puesto 778;Amatitlán; Caja de regalo; Caja de regalo;7.6;75;En Bodega;20.97;87.04
754;Sábado;Mayo;2020;Sofía Reyes;Dirección 779;Empleado 779;Puesto 779;Jocotenango; Envío ecológico; Envío ecológico;9.38;76;Recolectado;31.19;45.36
276;Sábado;Mayo;2020;José Ríos;Dirección 780;Empleado 780;Puesto 780;Cobán; Envío de productos de limpieza; Envío de productos de limpieza;5.22;4;En Bodega;32.19;12.54
140;Jueves;Noviembre;2022;Adriana Valverde;Dirección 781;Empleado 781;Puesto 781;Huehuetenango; Paquete de libros; Paquete de libros;4.24;33;Pendiente;43.74;15.36
121;Viernes;Noviembre;2020;Felipe Silva;Dirección 782;Empleado 782;Puesto 782;San José Pinula; Envío económico; Envío económico;2.78;118;Devolución;40.33;52.51
365;Domingo;Octubre;2023;Alejandro Martínez;Dirección 783;Empleado 783;Puesto 783;Quetzaltenango;;;9.16;76;En Bodega;25.06;
170;Viernes;Septiembre;2021;Elena Duarte;Dirección 784;Empleado 784;Puesto 784;Amatitlán; Paquete de accesorios; Paquete de accesorios;1.85;71;Entregado;22.1;73.18
889;Sábado;Agosto;2023;Natalia Jiménez;Dirección 785;Empleado 785;Puesto 785;Sumpango; Envío a domicilio; Envío a domicilio;2.6;17;Pendiente;39.39;75.99
705;Viernes;Febrero;2022;Antonia Castro;Dirección 786;Empleado 786;Puesto 786;Jocotenango; Paquete de productos químicos; Paquete de productos químicos;2.8;73;Devolución;39.33;53.73
204;Lunes;Octubre;2020;Daniel Rojas;Dirección 787;Empleado 787;Puesto 787;Asunción Mita; Envío de documentos; Envío de documentos;3.75;59;Entregado;17.11;17.67
525;Viernes;Marzo;2022;Elena Díaz;Dirección 788;Empleado 788;Puesto 788;Patzún; Paquete de productos químicos; Paquete de productos químicos;9.94;90;Devolución;34.12;
141;Lunes;Julio;;Andrés Pérez;Dirección 789;Empleado 789;Puesto 789;Ostuncalco; Envío marítimo; Envío marítimo;1.4;59;En Bodega;13.44;
274;Lunes;Noviembre;2020;Andrés Rodríguez;Dirección 790;Empleado 790;Puesto 790;Cobán; Paquete pequeño; Paquete pequeño;7.96;17;Entregado;17.44;80.24
277;Domingo;Marzo;2021;Óscar Martínez;Dirección 791;Empleado 791;Puesto 791;Coatepeque;;;8.68;101;Recolectado;14.73;22.31
214;Lunes;Octubre;2023;Luis Mendoza;Dirección 792;Empleado 792;Puesto 792;San Juan Sacatepéquez; Caja de regalo; Caja de regalo;8.62;68;Pendiente;15.69;97.51
362;Viernes;Agosto;2022;Luis Ochoa;Dirección 793;Empleado 793;Puesto 793;Nebaj; Envío ecológico; Envío ecológico;5.68;36;Recolectado;7.28;
196;Lunes;Diciembre;2023;Sofía Espinoza;Dirección 794;Empleado 794;Puesto 794;Jacaltenango; Sobre pequeño; Sobre pequeño;7.12;5;Entregado;28.2;81.87
310;Domingo;Junio;2023;Pedro Ochoa;Dirección 795;Empleado 795;Puesto 795;San Lucas Sacatepéquez; Envío en fin de semana; Envío en fin de semana;9.84;54;En Bodega;19.05;9.83
325;Miércoles;Mayo;2020;Eduardo Martínez;Dirección 796;Empleado 796;Puesto 796;Patzún; Paquete de accesorios; Paquete de accesorios;6.58;1;Recolectado;39.28;46.83
369;Jueves;Septiembre;2021;Víctor Pérez;Dirección 797;Empleado 797;Puesto 797;Ciudad Vieja; Envío de alimentos perecederos; Envío de alimentos perecederos;4.05;76;Pendiente;10.51;72.91
758;Sábado;Abril;;Víctor López;Dirección 798;Empleado 798;Puesto 798;San Juan Sacatepéquez; Caja de herramientas; Caja de herramientas;4.44;58;En Bodega;23.62;
345;Domingo;Febrero;2022;Francisco Flores;Dirección 799;Empleado 799;Puesto 799;Petapa; Caja grande; Caja grande;8.43;92;En Bodega;49.7;57.67
96;Lunes;Febrero;2023;Felipe López;Dirección 800;Empleado 800;Puesto 800;Villa Nueva; Envío de productos frágiles; Envío de productos frágiles;9.68;43;En Bodega;47.21;22.38
14;Sábado;Diciembre;2023;Sebastián Reyes;Dirección 801;Empleado 801;Puesto 801;Chimaltenango; Caja de mercancía; Caja de mercancía;8.69;105;Pendiente;17.95;34.65
850;Domingo;Noviembre;2022;Javier López;Dirección 802;Empleado 802;Puesto 802;Retalhuleu; Caja de muebles pequeños; Caja de muebles pequeños;6.64;27;Pendiente;13.88;
132;Lunes;Junio;2023;Sebastián Torres;Dirección 803;Empleado 803;Puesto 803;Nahualá; Paquete pequeño; Paquete pequeño;3.38;108;Entregado;49.9;34.73
906;Miércoles;Octubre;2022;Víctor Delgado;Dirección 804;Empleado 804;Puesto 804;Santa Cruz del Quiché; Envío de productos médicos; Envío de productos médicos;4.86;82;Recolectado;39.74;92.42
33;Viernes;Abril;2022;Alejandro Ochoa;Dirección 805;Empleado 805;Puesto 805;Santa Lucía Cotzumalguapa; Envío de productos electrónicos; Envío de productos electrónicos;4.62;40;En Bodega;24.79;44.36
476;Jueves;Agosto;;Felipe Valverde;Dirección 806;Empleado 806;Puesto 806;Patulul; Paquete sensible al calor; Paquete sensible al calor;1.4;39;Entregado;41.92;31.93
534;Sábado;Julio;2022;Carlos Zamora;Dirección 807;Empleado 807;Puesto 807;Chicacao; Sobre pequeño; Sobre pequeño;3.33;71;Devolución;41.8;
615;Miércoles;Julio;;Marina Moreno;Dirección 808;Empleado 808;Puesto 808;San Francisco El Alto; Envío de productos electrónicos; Envío de productos electrónicos;6.16;34;Entregado;10.44;32.94
893;Miércoles;Diciembre;2021;Juan Ramírez;Dirección 809;Empleado 809;Puesto 809;Chicacao; Caja de mercancía; Caja de mercancía;0.68;3;Recolectado;7.03;12.99
103;Domingo;Abril;2021;Marina Silva;Dirección 810;Empleado 810;Puesto 810;San José Pinula; Caja grande; Caja grande;0.45;52;Pendiente;7.32;19.67
989;Domingo;Mayo;2021;Marina Sánchez;Dirección 811;Empleado 811;Puesto 811;Santa Catarina Pinula; Paquete de libros; Paquete de libros;7.76;115;Pendiente;34.2;96.36
185;Viernes;Noviembre;2020;Miguel López;Dirección 812;Empleado 812;Puesto 812;San Francisco El Alto; Envío de artículos personales; Envío de artículos personales;8.69;50;En Bodega;42.88;45.32
519;Lunes;Febrero;2023;Ana Ramírez;Dirección 813;Empleado 813;Puesto 813;San Juan Sacatepéquez; Envío de documentos; Envío de documentos;6.97;1;Entregado;35.01;6.56
196;Sábado;Noviembre;;Adriana Moreno;Dirección 814;Empleado 814;Puesto 814;Santa Cruz del Quiché; Sobre grande; Sobre grande;1.09;51;En Bodega;46.47;33.22
163;Lunes;Junio;;Javier Bravo;Dirección 815;Empleado 815;Puesto 815;Cantel; Envío express; Envío express;7.4;84;Pendiente;30.42;17.82
